x,y,f_1,f_3,f_4,f_5,f_6,Avg_RMSE
103.970237600326,1.35450952692976,4.997117093768868,0.06732378060085509,2.446869398808211,0.4147191241217172,4.798335425670569,2.544872964594044
103.970237600326,1.35531970222087,5.327200745486472,0.2807411673768101,3.138818999468107,0.4656741662465471,4.910447911004582,2.8245765979165034
103.970237600326,1.35612987751199,4.506647575123019,0.6271864052535889,2.5635670731586053,0.4622261348312797,4.152532661540398,2.4624319699813784
103.970237600326,1.35694005280311,5.274195787862052,0.1080425762692876,3.3506083167152596,0.25776044290287103,4.8295121776363175,2.7640238602771574
103.970237600326,1.35775022809422,5.6276429508675,0.6951970133077694,3.830571835659054,0.6465961124055823,5.193428257432075,3.198687233934396
103.970237600326,1.35856040338534,4.861754355726411,0.11805969643584291,3.026238674692028,0.3192612887256949,4.491922035103261,2.5634472101366477
103.970237600326,1.35937057867645,4.851704177440361,0.38564025204693664,2.8929871803875606,0.22796672749089097,4.67687248618369,2.607034164709888
103.970237600326,1.36018075396757,5.4019156031815285,0.2151276156373001,3.3525033501544392,0.4729462231016228,4.973497706872802,2.8831980997895386
103.970237600326,1.36099092925869,5.356377517386754,0.3524314124914767,3.233286882257861,0.4194967945854593,4.552975989384166,2.7829137192211433
103.971047775617,1.34073654698079,5.436244448093511,1.9292281868646626,3.766099793785191,0.5197543078475597,3.874949278450824,3.10525520300835
103.971047775617,1.3415467222719,5.194039786934759,1.6908671933583186,3.500541745942204,0.3140198728916417,3.618822027161041,2.863658125257593
103.971047775617,1.34235689756302,5.163344237761699,1.7356367364244818,3.523571469390152,0.11956741823643213,3.5897651315435297,2.826376998671259
103.971047775617,1.34316707285413,5.315847361181991,1.6276139074437097,3.519750583915389,0.12584712069749315,3.8869013279514917,2.895192060238015
103.971047775617,1.34397724814525,5.70535680958098,1.5261513616940476,3.57673387183371,0.11378817161261878,4.814583080126024,3.1473226589694763
103.971047775617,1.34478742343637,5.540716379284721,0.8325997084039223,3.1242609096397693,0.020389395678193978,5.5295621361846194,3.009505705838245
103.971047775617,1.34559759872748,6.450095617098956,1.3914130453567637,4.306549273531164,0.8646000615407061,5.578074074358124,3.7181464143771428
103.971047775617,1.3464077740186,6.450913016202946,1.4957867588400404,4.031529175900236,0.6372203832737711,5.154147312943898,3.5539193294321785
103.971047775617,1.34721794930971,5.5275598675203135,0.8204190055386746,2.986958985372734,0.3130970144232599,4.975131016336185,2.9246331778382335
103.971047775617,1.34802812460083,5.847006706418231,1.4788562547760975,3.6063695781700496,1.2959455755981963,5.1336533265876305,3.472366288310041
103.971047775617,1.34883829989195,5.804759673014232,1.4357766531264637,3.6209106732493836,2.0596985466929816,5.047592598505705,3.593747628917753
103.971047775617,1.34964847518306,5.709544298662166,1.1329006287597494,3.583406574363668,1.4421108463976928,4.940192746442747,3.3616310189252046
103.971047775617,1.35045865047418,5.95731301373057,1.188795324675386,3.6090830249439385,1.7332210739634242,5.175172045287358,3.532716896520135
103.971047775617,1.35126882576529,5.888744425294178,1.027811858326185,3.378440750090352,1.769585001810686,5.353069715179686,3.4835303501402173
103.971047775617,1.35207900105641,5.937998139555962,0.6463228761100659,3.284611203018155,2.2122286478414956,5.53999171391936,3.5242305160890077
103.971047775617,1.35288917634753,5.760255500205755,0.4649596937039213,3.329690894025269,2.240119817342226,5.4276583486685475,3.444536850789144
103.971047775617,1.35369935163864,5.471263924325239,0.3391074811978996,3.091115054966263,1.6283742744176166,5.236320814966103,3.1532363099746243
103.971047775617,1.35450952692976,5.224027005716238,0.1566849386934024,2.723240663672051,0.7933966909787031,5.121543074789177,2.8037784747699144
103.971047775617,1.35531970222087,5.41910749349098,0.44377405340533116,3.375883101558866,0.5663506722538258,5.05928216332946,2.9728794968076926
103.971047775617,1.35612987751199,4.9935949770410595,0.06856674737028001,3.3557847026876537,0.1315122857002713,4.544804814054604,2.6188527053707737
103.971047775617,1.35694005280311,5.288369863190358,0.3690654311884174,3.451135484373488,0.29948526916392026,4.842237257565049,2.8500586610962464
103.971047775617,1.35775022809422,5.10512575955639,0.10556471604769158,3.0541402036640513,0.006036736362354134,4.893195530592635,2.6328125892446246
103.971047775617,1.35856040338534,5.258557517601364,0.072662302732585,3.2412566993238876,0.0914378649780403,5.011703623843118,2.735123601695799
103.971047775617,1.35937057867645,5.262966385197387,0.1547872618381021,2.9391362763340396,0.19049866491595324,4.956144893336408,2.700706696324378
103.971047775617,1.36018075396757,5.36022063584436,0.17996120678536442,3.0579611930482677,0.09910623373624716,4.978960922318308,2.7352420383465095
103.971047775617,1.36099092925869,5.4015812653852855,0.08078450929986758,3.0491755604424498,0.06400315048187011,4.856751409920697,2.690459179106034
103.971047775617,1.3618011045498,5.191105344370673,0.037932828679064556,2.943868589259889,0.12689012877116923,4.636356796784018,2.5872307375729626
103.971857950908,1.33992637168967,5.643830716062052,1.9487921922225837,3.6872621552107603,0.060978772504878265,4.2431105501185655,3.116794877223768
