"x","y","period","avg_LST"
103.689106774309,1.34046648855041,"Mar-Apr 2013",25.3827925788032
103.689106774309,1.34127666384153,"Mar-Apr 2013",25.082522922092
103.689106774309,1.34208683913265,"Mar-Apr 2013",24.6128260294596
103.689106774309,1.34289701442376,"Mar-Apr 2013",24.8209713829888
103.689106774309,1.34370718971488,"Mar-Apr 2013",24.3592925601535
103.689106774309,1.34451736500599,"Mar-Apr 2013",24.186083899604
103.689106774309,1.34532754029711,"Mar-Apr 2013",23.9875195821126
103.6899169496,1.32750368389256,"Mar-Apr 2013",27.2235018412272
103.6899169496,1.32831385918367,"Mar-Apr 2013",27.7240793440077
103.6899169496,1.32912403447479,"Mar-Apr 2013",27.8270172542996
103.6899169496,1.32993420976591,"Mar-Apr 2013",28.0523181491428
103.6899169496,1.33074438505702,"Mar-Apr 2013",27.5299296908908
103.6899169496,1.33155456034814,"Mar-Apr 2013",27.2764481438531
103.6899169496,1.33236473563925,"Mar-Apr 2013",26.319635603163
103.6899169496,1.33317491093037,"Mar-Apr 2013",25.2816990746392
103.6899169496,1.33398508622149,"Mar-Apr 2013",25.383358001709
103.6899169496,1.3347952615126,"Mar-Apr 2013",25.9144318898519
103.6899169496,1.33560543680372,"Mar-Apr 2013",25.5582760704888
103.6899169496,1.33641561209483,"Mar-Apr 2013",25.3139464060466
103.6899169496,1.33722578738595,"Mar-Apr 2013",25.9045374128554
103.6899169496,1.33803596267707,"Mar-Apr 2013",26.0236621432834
103.6899169496,1.33884613796818,"Mar-Apr 2013",25.8815174102783
103.6899169496,1.3396563132593,"Mar-Apr 2013",25.7208586798774
103.6899169496,1.34046648855041,"Mar-Apr 2013",25.7136484781901
103.6899169496,1.34127666384153,"Mar-Apr 2013",25.5116138458252
103.6899169496,1.34208683913265,"Mar-Apr 2013",25.0510535769992
103.6899169496,1.34289701442376,"Mar-Apr 2013",24.7817997402615
103.6899169496,1.34370718971488,"Mar-Apr 2013",24.2859920925564
103.6899169496,1.34451736500599,"Mar-Apr 2013",24.2187644110786
103.6899169496,1.34532754029711,"Mar-Apr 2013",24.0467264387343
103.6899169496,1.34613771558823,"Mar-Apr 2013",24.1036643981934
103.690727124891,1.32750368389256,"Mar-Apr 2013",27.6105810801188
103.690727124891,1.32831385918367,"Mar-Apr 2013",27.6849526299371
103.690727124891,1.32912403447479,"Mar-Apr 2013",28.1797211964925
103.690727124891,1.32993420976591,"Mar-Apr 2013",28.7180040147569
103.690727124891,1.33074438505702,"Mar-Apr 2013",27.7747147878011
103.690727124891,1.33155456034814,"Mar-Apr 2013",27.7855245802138
103.690727124891,1.33236473563925,"Mar-Apr 2013",27.1052462259928
103.690727124891,1.33317491093037,"Mar-Apr 2013",26.5455754597982
103.690727124891,1.33398508622149,"Mar-Apr 2013",26.2275210486518
103.690727124891,1.3347952615126,"Mar-Apr 2013",25.9493113623725
103.690727124891,1.33560543680372,"Mar-Apr 2013",25.7126225365533
103.690727124891,1.33641561209483,"Mar-Apr 2013",25.7256842719184
103.690727124891,1.33722578738595,"Mar-Apr 2013",26.2996595170763
103.690727124891,1.33803596267707,"Mar-Apr 2013",26.4841626485189
103.690727124891,1.33884613796818,"Mar-Apr 2013",26.3907867007785
103.690727124891,1.3396563132593,"Mar-Apr 2013",26.0279721154107
103.690727124891,1.34046648855041,"Mar-Apr 2013",25.5417224036323
103.690727124891,1.34127666384153,"Mar-Apr 2013",25.5644107394748
103.690727124891,1.34208683913265,"Mar-Apr 2013",25.2939900292291
103.690727124891,1.34289701442376,"Mar-Apr 2013",24.8326174418132
103.690727124891,1.34370718971488,"Mar-Apr 2013",24.508046468099
103.690727124891,1.34451736500599,"Mar-Apr 2013",24.3331688774957
103.690727124891,1.34532754029711,"Mar-Apr 2013",24.1871990627713
103.690727124891,1.34613771558823,"Mar-Apr 2013",24.2247204780579
103.690727124891,1.34694789087934,"Mar-Apr 2013",23.9706935882568
103.691537300182,1.32750368389256,"Mar-Apr 2013",27.6318925221761
103.691537300182,1.32831385918367,"Mar-Apr 2013",27.8195667266846
103.691537300182,1.32912403447479,"Mar-Apr 2013",28.6649091508653
103.691537300182,1.32993420976591,"Mar-Apr 2013",28.9664022657606
103.691537300182,1.33074438505702,"Mar-Apr 2013",28.1142205132378
103.691537300182,1.33155456034814,"Mar-Apr 2013",28.2089898851183
103.691537300182,1.33236473563925,"Mar-Apr 2013",27.6080165439182
