"subzone","na_count","total_pixels","na_percentage","date","image_name","landsat_number","formatted_date"
"JURONG WEST",130,3366,3.86215092097445,2000-04-28,"LST_Singapore_2000-04-28.tif","7","Apr 28, 2000"
"JURONG WEST",549,3366,16.3101604278075,2000-05-30,"LST_Singapore_2000-05-30.tif","7","May 30, 2000"
"JURONG WEST",1522,3366,45.2168746286393,2000-07-17,"LST_Singapore_2000-07-17.tif","7","Jul 17, 2000"
"JURONG WEST",179,3366,5.31788472964944,2000-09-03,"LST_Singapore_2000-09-03.tif","7","Sep 03, 2000"
"JURONG WEST",795,3366,23.6185383244207,2000-11-06,"LST_Singapore_2000-11-06.tif","7","Nov 06, 2000"
"JURONG WEST",1955,3366,58.0808080808081,2000-12-08,"LST_Singapore_2000-12-08.tif","7","Dec 08, 2000"
"JURONG WEST",1943,3366,57.7243018419489,2001-01-09,"LST_Singapore_2001-01-09.tif","7","Jan 09, 2001"
"JURONG WEST",1658,3366,49.2572786690434,2001-02-26,"LST_Singapore_2001-02-26.tif","7","Feb 26, 2001"
"JURONG WEST",1955,3366,58.0808080808081,2001-03-14,"LST_Singapore_2001-03-14.tif","7","Mar 14, 2001"
"JURONG WEST",387,3366,11.4973262032086,2001-03-30,"LST_Singapore_2001-03-30.tif","7","Mar 30, 2001"
"JURONG WEST",725,3366,21.5389185977421,2001-04-15,"LST_Singapore_2001-04-15.tif","7","Apr 15, 2001"
"JURONG WEST",172,3366,5.10992275698158,2001-05-01,"LST_Singapore_2001-05-01.tif","7","May 01, 2001"
"JURONG WEST",1955,3366,58.0808080808081,2001-05-17,"LST_Singapore_2001-05-17.tif","7","May 17, 2001"
"JURONG WEST",803,3366,23.8562091503268,2001-07-20,"LST_Singapore_2001-07-20.tif","7","Jul 20, 2001"
"JURONG WEST",1955,3366,58.0808080808081,2001-09-06,"LST_Singapore_2001-09-06.tif","7","Sep 06, 2001"
"JURONG WEST",1579,3366,46.9102792632204,2001-09-22,"LST_Singapore_2001-09-22.tif","7","Sep 22, 2001"
"JURONG WEST",1955,3366,58.0808080808081,2001-10-24,"LST_Singapore_2001-10-24.tif","7","Oct 24, 2001"
"JURONG WEST",1955,3366,58.0808080808081,2001-11-09,"LST_Singapore_2001-11-09.tif","7","Nov 09, 2001"
"JURONG WEST",1955,3366,58.0808080808081,2001-11-25,"LST_Singapore_2001-11-25.tif","7","Nov 25, 2001"
"JURONG WEST",828,3366,24.5989304812834,2002-01-12,"LST_Singapore_2002-01-12.tif","7","Jan 12, 2002"
"JURONG WEST",255,3366,7.57575757575758,2002-01-28,"LST_Singapore_2002-01-28.tif","7","Jan 28, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-03-01,"LST_Singapore_2002-03-01.tif","7","Mar 01, 2002"
"JURONG WEST",878,3366,26.0843731431967,2002-03-17,"LST_Singapore_2002-03-17.tif","7","Mar 17, 2002"
"JURONG WEST",262,3366,7.78371954842543,2002-04-02,"LST_Singapore_2002-04-02.tif","7","Apr 02, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-05-04,"LST_Singapore_2002-05-04.tif","7","May 04, 2002"
"JURONG WEST",1000,3366,29.708853238265,2002-05-20,"LST_Singapore_2002-05-20.tif","7","May 20, 2002"
"JURONG WEST",508,3366,15.0920974450386,2002-06-05,"LST_Singapore_2002-06-05.tif","7","Jun 05, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-06-21,"LST_Singapore_2002-06-21.tif","7","Jun 21, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-07-07,"LST_Singapore_2002-07-07.tif","7","Jul 07, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-07-23,"LST_Singapore_2002-07-23.tif","7","Jul 23, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-08-08,"LST_Singapore_2002-08-08.tif","7","Aug 08, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-08-24,"LST_Singapore_2002-08-24.tif","7","Aug 24, 2002"
"JURONG WEST",235,3366,6.98158051099228,2002-09-09,"LST_Singapore_2002-09-09.tif","7","Sep 09, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-09-25,"LST_Singapore_2002-09-25.tif","7","Sep 25, 2002"
"JURONG WEST",0,3366,0,2002-10-11,"LST_Singapore_2002-10-11.tif","7","Oct 11, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-10-27,"LST_Singapore_2002-10-27.tif","7","Oct 27, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-11-12,"LST_Singapore_2002-11-12.tif","7","Nov 12, 2002"
"JURONG WEST",692,3366,20.5585264408794,2002-12-14,"LST_Singapore_2002-12-14.tif","7","Dec 14, 2002"
"JURONG WEST",1955,3366,58.0808080808081,2002-12-30,"LST_Singapore_2002-12-30.tif","7","Dec 30, 2002"
"JURONG WEST",183,3366,5.4367201426025,2003-01-15,"LST_Singapore_2003-01-15.tif","7","Jan 15, 2003"
"JURONG WEST",405,3366,12.0320855614973,2003-03-04,"LST_Singapore_2003-03-04.tif","7","Mar 04, 2003"
"JURONG WEST",1955,3366,58.0808080808081,2003-03-20,"LST_Singapore_2003-03-20.tif","7","Mar 20, 2003"
"JURONG WEST",1942,3366,57.6945929887106,2003-04-05,"LST_Singapore_2003-04-05.tif","7","Apr 05, 2003"
"JURONG WEST",1955,3366,58.0808080808081,2003-04-21,"LST_Singapore_2003-04-21.tif","7","Apr 21, 2003"
"JURONG WEST",891,3366,26.4705882352941,2003-05-07,"LST_Singapore_2003-05-07.tif","7","May 07, 2003"
"JURONG WEST",450,3366,13.3689839572193,2003-05-23,"LST_Singapore_2003-05-23.tif","7","May 23, 2003"
"JURONG WEST",1572,3366,46.7023172905526,2003-08-27,"LST_Singapore_2003-08-27.tif","7","Aug 27, 2003"
"JURONG WEST",1736,3366,51.574569221628,2003-11-15,"LST_Singapore_2003-11-15.tif","7","Nov 15, 2003"
"JURONG WEST",1955,3366,58.0808080808081,2003-12-01,"LST_Singapore_2003-12-01.tif","7","Dec 01, 2003"
"JURONG WEST",1955,3366,58.0808080808081,2004-01-02,"LST_Singapore_2004-01-02.tif","7","Jan 02, 2004"
"JURONG WEST",1082,3366,32.1449792038027,2004-01-18,"LST_Singapore_2004-01-18.tif","7","Jan 18, 2004"
"JURONG WEST",1955,3366,58.0808080808081,2004-02-19,"LST_Singapore_2004-02-19.tif","7","Feb 19, 2004"
"JURONG WEST",1876,3366,55.7338086749851,2004-03-06,"LST_Singapore_2004-03-06.tif","7","Mar 06, 2004"
"JURONG WEST",1955,3366,58.0808080808081,2004-03-22,"LST_Singapore_2004-03-22.tif","7","Mar 22, 2004"
"JURONG WEST",1851,3366,54.9910873440285,2004-04-07,"LST_Singapore_2004-04-07.tif","7","Apr 07, 2004"
"JURONG WEST",1955,3366,58.0808080808081,2004-04-23,"LST_Singapore_2004-04-23.tif","7","Apr 23, 2004"
"JURONG WEST",585,3366,17.379679144385,2004-05-09,"LST_Singapore_2004-05-09.tif","7","May 09, 2004"
"JURONG WEST",1955,3366,58.0808080808081,2004-05-25,"LST_Singapore_2004-05-25.tif","7","May 25, 2004"
"JURONG WEST",1738,3366,51.6339869281046,2004-06-10,"LST_Singapore_2004-06-10.tif","7","Jun 10, 2004"
"JURONG WEST",924,3366,27.4509803921569,2004-07-12,"LST_Singapore_2004-07-12.tif","7","Jul 12, 2004"
"JURONG WEST",691,3366,20.5288175876411,2004-10-16,"LST_Singapore_2004-10-16.tif","7","Oct 16, 2004"
"JURONG WEST",592,3366,17.5876411170529,2004-11-17,"LST_Singapore_2004-11-17.tif","7","Nov 17, 2004"
"JURONG WEST",1955,3366,58.0808080808081,2004-12-19,"LST_Singapore_2004-12-19.tif","7","Dec 19, 2004"
"JURONG WEST",694,3366,20.6179441473559,2005-01-20,"LST_Singapore_2005-01-20.tif","7","Jan 20, 2005"
"JURONG WEST",938,3366,27.8669043374926,2005-02-05,"LST_Singapore_2005-02-05.tif","7","Feb 05, 2005"
"JURONG WEST",747,3366,22.192513368984,2005-02-21,"LST_Singapore_2005-02-21.tif","7","Feb 21, 2005"
"JURONG WEST",614,3366,18.2412358882947,2005-03-09,"LST_Singapore_2005-03-09.tif","7","Mar 09, 2005"
"JURONG WEST",593,3366,17.6173499702911,2005-04-10,"LST_Singapore_2005-04-10.tif","7","Apr 10, 2005"
"JURONG WEST",1091,3366,32.4123588829471,2005-04-26,"LST_Singapore_2005-04-26.tif","7","Apr 26, 2005"
"JURONG WEST",1842,3366,54.7237076648841,2005-07-15,"LST_Singapore_2005-07-15.tif","7","Jul 15, 2005"
"JURONG WEST",772,3366,22.9352346999406,2005-08-16,"LST_Singapore_2005-08-16.tif","7","Aug 16, 2005"
"JURONG WEST",1955,3366,58.0808080808081,2005-09-01,"LST_Singapore_2005-09-01.tif","7","Sep 01, 2005"
"JURONG WEST",1927,3366,57.2489601901367,2005-09-17,"LST_Singapore_2005-09-17.tif","7","Sep 17, 2005"
"JURONG WEST",1955,3366,58.0808080808081,2005-10-19,"LST_Singapore_2005-10-19.tif","7","Oct 19, 2005"
"JURONG WEST",1955,3366,58.0808080808081,2005-11-20,"LST_Singapore_2005-11-20.tif","7","Nov 20, 2005"
"JURONG WEST",810,3366,24.0641711229947,2005-12-06,"LST_Singapore_2005-12-06.tif","7","Dec 06, 2005"
"JURONG WEST",1955,3366,58.0808080808081,2005-12-22,"LST_Singapore_2005-12-22.tif","7","Dec 22, 2005"
"JURONG WEST",1097,3366,32.5906120023767,2006-02-08,"LST_Singapore_2006-02-08.tif","7","Feb 08, 2006"
"JURONG WEST",659,3366,19.5781342840166,2006-03-12,"LST_Singapore_2006-03-12.tif","7","Mar 12, 2006"
"JURONG WEST",1955,3366,58.0808080808081,2006-04-13,"LST_Singapore_2006-04-13.tif","7","Apr 13, 2006"
"JURONG WEST",1258,3366,37.3737373737374,2006-04-29,"LST_Singapore_2006-04-29.tif","7","Apr 29, 2006"
"JURONG WEST",1955,3366,58.0808080808081,2006-05-15,"LST_Singapore_2006-05-15.tif","7","May 15, 2006"
"JURONG WEST",715,3366,21.2418300653595,2006-05-31,"LST_Singapore_2006-05-31.tif","7","May 31, 2006"
"JURONG WEST",1831,3366,54.3969102792632,2006-06-16,"LST_Singapore_2006-06-16.tif","7","Jun 16, 2006"
"JURONG WEST",1271,3366,37.7599524658348,2006-07-02,"LST_Singapore_2006-07-02.tif","7","Jul 02, 2006"
"JURONG WEST",680,3366,20.2020202020202,2006-07-18,"LST_Singapore_2006-07-18.tif","7","Jul 18, 2006"
"JURONG WEST",1660,3366,49.3166963755199,2006-08-03,"LST_Singapore_2006-08-03.tif","7","Aug 03, 2006"
"JURONG WEST",1003,3366,29.7979797979798,2006-09-20,"LST_Singapore_2006-09-20.tif","7","Sep 20, 2006"
"JURONG WEST",650,3366,19.3107546048723,2006-11-23,"LST_Singapore_2006-11-23.tif","7","Nov 23, 2006"
"JURONG WEST",1955,3366,58.0808080808081,2006-12-25,"LST_Singapore_2006-12-25.tif","7","Dec 25, 2006"
"JURONG WEST",1716,3366,50.9803921568627,2007-01-10,"LST_Singapore_2007-01-10.tif","7","Jan 10, 2007"
"JURONG WEST",1233,3366,36.6310160427808,2007-02-11,"LST_Singapore_2007-02-11.tif","7","Feb 11, 2007"
"JURONG WEST",1921,3366,57.0707070707071,2007-04-16,"LST_Singapore_2007-04-16.tif","7","Apr 16, 2007"
"JURONG WEST",1955,3366,58.0808080808081,2007-05-18,"LST_Singapore_2007-05-18.tif","7","May 18, 2007"
"JURONG WEST",1589,3366,47.2073677956031,2007-06-03,"LST_Singapore_2007-06-03.tif","7","Jun 03, 2007"
"JURONG WEST",1955,3366,58.0808080808081,2007-07-05,"LST_Singapore_2007-07-05.tif","7","Jul 05, 2007"
"JURONG WEST",1714,3366,50.9209744503862,2007-09-07,"LST_Singapore_2007-09-07.tif","7","Sep 07, 2007"
"JURONG WEST",523,3366,15.5377302436126,2007-12-28,"LST_Singapore_2007-12-28.tif","7","Dec 28, 2007"
"JURONG WEST",549,3366,16.3101604278075,2008-01-13,"LST_Singapore_2008-01-13.tif","7","Jan 13, 2008"
"JURONG WEST",843,3366,25.0445632798574,2008-05-20,"LST_Singapore_2008-05-20.tif","7","May 20, 2008"
"JURONG WEST",1824,3366,54.1889483065954,2008-06-05,"LST_Singapore_2008-06-05.tif","7","Jun 05, 2008"
"JURONG WEST",1732,3366,51.455733808675,2008-10-11,"LST_Singapore_2008-10-11.tif","7","Oct 11, 2008"
"JURONG WEST",732,3366,21.74688057041,2009-02-16,"LST_Singapore_2009-02-16.tif","7","Feb 16, 2009"
"JURONG WEST",1955,3366,58.0808080808081,2009-03-04,"LST_Singapore_2009-03-04.tif","7","Mar 04, 2009"
"JURONG WEST",1123,3366,33.3630421865716,2009-03-20,"LST_Singapore_2009-03-20.tif","7","Mar 20, 2009"
"JURONG WEST",937,3366,27.8371954842543,2009-05-07,"LST_Singapore_2009-05-07.tif","7","May 07, 2009"
"JURONG WEST",944,3366,28.0451574569222,2009-05-23,"LST_Singapore_2009-05-23.tif","7","May 23, 2009"
"JURONG WEST",525,3366,15.5971479500891,2009-06-08,"LST_Singapore_2009-06-08.tif","7","Jun 08, 2009"
"JURONG WEST",1955,3366,58.0808080808081,2009-06-24,"LST_Singapore_2009-06-24.tif","7","Jun 24, 2009"
"JURONG WEST",1809,3366,53.7433155080214,2009-07-26,"LST_Singapore_2009-07-26.tif","7","Jul 26, 2009"
"JURONG WEST",1346,3366,39.9881164587047,2010-02-03,"LST_Singapore_2010-02-03.tif","7","Feb 03, 2010"
"JURONG WEST",1955,3366,58.0808080808081,2010-02-19,"LST_Singapore_2010-02-19.tif","7","Feb 19, 2010"
"JURONG WEST",520,3366,15.4486036838978,2010-03-07,"LST_Singapore_2010-03-07.tif","7","Mar 07, 2010"
"JURONG WEST",1955,3366,58.0808080808081,2010-04-08,"LST_Singapore_2010-04-08.tif","7","Apr 08, 2010"
"JURONG WEST",1955,3366,58.0808080808081,2010-04-24,"LST_Singapore_2010-04-24.tif","7","Apr 24, 2010"
"JURONG WEST",1955,3366,58.0808080808081,2010-10-17,"LST_Singapore_2010-10-17.tif","7","Oct 17, 2010"
"JURONG WEST",1955,3366,58.0808080808081,2010-11-02,"LST_Singapore_2010-11-02.tif","7","Nov 02, 2010"
"JURONG WEST",1955,3366,58.0808080808081,2010-11-18,"LST_Singapore_2010-11-18.tif","7","Nov 18, 2010"
"JURONG WEST",1955,3366,58.0808080808081,2010-12-20,"LST_Singapore_2010-12-20.tif","7","Dec 20, 2010"
"JURONG WEST",1955,3366,58.0808080808081,2011-01-21,"LST_Singapore_2011-01-21.tif","7","Jan 21, 2011"
"JURONG WEST",616,3366,18.3006535947712,2011-02-22,"LST_Singapore_2011-02-22.tif","7","Feb 22, 2011"
"JURONG WEST",1955,3366,58.0808080808081,2011-03-26,"LST_Singapore_2011-03-26.tif","7","Mar 26, 2011"
"JURONG WEST",640,3366,19.0136660724896,2011-04-27,"LST_Singapore_2011-04-27.tif","7","Apr 27, 2011"
"JURONG WEST",1953,3366,58.0213903743316,2011-08-01,"LST_Singapore_2011-08-01.tif","7","Aug 01, 2011"
"JURONG WEST",1955,3366,58.0808080808081,2011-08-17,"LST_Singapore_2011-08-17.tif","7","Aug 17, 2011"
"JURONG WEST",1523,3366,45.2465834818776,2011-09-02,"LST_Singapore_2011-09-02.tif","7","Sep 02, 2011"
"JURONG WEST",1395,3366,41.4438502673797,2011-09-18,"LST_Singapore_2011-09-18.tif","7","Sep 18, 2011"
"JURONG WEST",1492,3366,44.3256090314914,2011-10-20,"LST_Singapore_2011-10-20.tif","7","Oct 20, 2011"
"JURONG WEST",1955,3366,58.0808080808081,2011-11-05,"LST_Singapore_2011-11-05.tif","7","Nov 05, 2011"
"JURONG WEST",795,3366,23.6185383244207,2011-12-07,"LST_Singapore_2011-12-07.tif","7","Dec 07, 2011"
"JURONG WEST",1955,3366,58.0808080808081,2012-01-24,"LST_Singapore_2012-01-24.tif","7","Jan 24, 2012"
"JURONG WEST",1419,3366,42.156862745098,2012-02-09,"LST_Singapore_2012-02-09.tif","7","Feb 09, 2012"
"JURONG WEST",936,3366,27.807486631016,2012-02-25,"LST_Singapore_2012-02-25.tif","7","Feb 25, 2012"
"JURONG WEST",1955,3366,58.0808080808081,2012-03-28,"LST_Singapore_2012-03-28.tif","7","Mar 28, 2012"
"JURONG WEST",1486,3366,44.1473559120618,2012-04-13,"LST_Singapore_2012-04-13.tif","7","Apr 13, 2012"
"JURONG WEST",988,3366,29.3523469994058,2012-04-29,"LST_Singapore_2012-04-29.tif","7","Apr 29, 2012"
"JURONG WEST",1955,3366,58.0808080808081,2012-05-15,"LST_Singapore_2012-05-15.tif","7","May 15, 2012"
"JURONG WEST",1325,3366,39.3642305407011,2012-06-16,"LST_Singapore_2012-06-16.tif","7","Jun 16, 2012"
"JURONG WEST",869,3366,25.8169934640523,2012-07-02,"LST_Singapore_2012-07-02.tif","7","Jul 02, 2012"
"JURONG WEST",1373,3366,40.7902554961379,2012-09-04,"LST_Singapore_2012-09-04.tif","7","Sep 04, 2012"
"JURONG WEST",832,3366,24.7177658942365,2012-09-20,"LST_Singapore_2012-09-20.tif","7","Sep 20, 2012"
"JURONG WEST",1563,3366,46.4349376114082,2012-10-06,"LST_Singapore_2012-10-06.tif","7","Oct 06, 2012"
"JURONG WEST",772,3366,22.9352346999406,2012-11-07,"LST_Singapore_2012-11-07.tif","7","Nov 07, 2012"
"JURONG WEST",1955,3366,58.0808080808081,2012-11-23,"LST_Singapore_2012-11-23.tif","7","Nov 23, 2012"
"JURONG WEST",606,3366,18.0035650623886,2013-01-26,"LST_Singapore_2013-01-26.tif","7","Jan 26, 2013"
"JURONG WEST",1955,3366,58.0808080808081,2013-02-11,"LST_Singapore_2013-02-11.tif","7","Feb 11, 2013"
"JURONG WEST",1677,3366,49.8217468805704,2013-02-27,"LST_Singapore_2013-02-27.tif","7","Feb 27, 2013"
"JURONG WEST",1276,3366,37.9084967320261,2013-03-15,"LST_Singapore_2013-03-15.tif","7","Mar 15, 2013"
"JURONG WEST",748,3366,22.2222222222222,2013-04-16,"LST_Singapore_2013-04-16.tif","7","Apr 16, 2013"
"JURONG WEST",1955,3366,58.0808080808081,2013-05-02,"LST_Singapore_2013-05-02.tif","7","May 02, 2013"
"JURONG WEST",1955,3366,58.0808080808081,2013-05-18,"LST_Singapore_2013-05-18.tif","7","May 18, 2013"
"JURONG WEST",1393,3366,41.3844325609032,2013-06-03,"LST_Singapore_2013-06-03.tif","7","Jun 03, 2013"
"JURONG WEST",542,3366,16.1021984551396,2013-06-19,"LST_Singapore_2013-06-19.tif","7","Jun 19, 2013"
"JURONG WEST",1635,3366,48.5739750445633,2013-07-21,"LST_Singapore_2013-07-21.tif","7","Jul 21, 2013"
"JURONG WEST",1955,3366,58.0808080808081,2013-08-22,"LST_Singapore_2013-08-22.tif","7","Aug 22, 2013"
"JURONG WEST",1691,3366,50.2376708259061,2013-10-25,"LST_Singapore_2013-10-25.tif","7","Oct 25, 2013"
"JURONG WEST",972,3366,28.8770053475936,2013-12-12,"LST_Singapore_2013-12-12.tif","7","Dec 12, 2013"
"JURONG WEST",1771,3366,52.6143790849673,2013-12-28,"LST_Singapore_2013-12-28.tif","7","Dec 28, 2013"
"JURONG WEST",1955,3366,58.0808080808081,2014-01-13,"LST_Singapore_2014-01-13.tif","7","Jan 13, 2014"
"JURONG WEST",1945,3366,57.7837195484254,2014-01-29,"LST_Singapore_2014-01-29.tif","7","Jan 29, 2014"
"JURONG WEST",1572,3366,46.7023172905526,2014-02-14,"LST_Singapore_2014-02-14.tif","7","Feb 14, 2014"
"JURONG WEST",1634,3366,48.544266191325,2014-03-02,"LST_Singapore_2014-03-02.tif","7","Mar 02, 2014"
"JURONG WEST",1941,3366,57.6648841354724,2014-03-18,"LST_Singapore_2014-03-18.tif","7","Mar 18, 2014"
"JURONG WEST",1215,3366,36.096256684492,2014-04-03,"LST_Singapore_2014-04-03.tif","7","Apr 03, 2014"
"JURONG WEST",1681,3366,49.9405822935235,2014-04-19,"LST_Singapore_2014-04-19.tif","7","Apr 19, 2014"
"JURONG WEST",1955,3366,58.0808080808081,2014-06-22,"LST_Singapore_2014-06-22.tif","7","Jun 22, 2014"
"JURONG WEST",1955,3366,58.0808080808081,2014-07-08,"LST_Singapore_2014-07-08.tif","7","Jul 08, 2014"
"JURONG WEST",1955,3366,58.0808080808081,2014-07-24,"LST_Singapore_2014-07-24.tif","7","Jul 24, 2014"
"JURONG WEST",689,3366,20.4693998811646,2014-08-09,"LST_Singapore_2014-08-09.tif","7","Aug 09, 2014"
"JURONG WEST",1955,3366,58.0808080808081,2014-08-25,"LST_Singapore_2014-08-25.tif","7","Aug 25, 2014"
"JURONG WEST",820,3366,24.3612596553773,2014-10-28,"LST_Singapore_2014-10-28.tif","7","Oct 28, 2014"
"JURONG WEST",645,3366,19.1622103386809,2014-11-13,"LST_Singapore_2014-11-13.tif","7","Nov 13, 2014"
"JURONG WEST",1793,3366,53.2679738562092,2014-11-29,"LST_Singapore_2014-11-29.tif","7","Nov 29, 2014"
"JURONG WEST",599,3366,17.7956030897207,2014-12-15,"LST_Singapore_2014-12-15.tif","7","Dec 15, 2014"
"JURONG WEST",668,3366,19.845513963161,2015-01-16,"LST_Singapore_2015-01-16.tif","7","Jan 16, 2015"
"JURONG WEST",666,3366,19.7860962566845,2015-02-01,"LST_Singapore_2015-02-01.tif","7","Feb 01, 2015"
"JURONG WEST",1932,3366,57.397504456328,2015-02-17,"LST_Singapore_2015-02-17.tif","7","Feb 17, 2015"
"JURONG WEST",1076,3366,31.9667260843731,2015-03-05,"LST_Singapore_2015-03-05.tif","7","Mar 05, 2015"
"JURONG WEST",867,3366,25.7575757575758,2015-03-21,"LST_Singapore_2015-03-21.tif","7","Mar 21, 2015"
"JURONG WEST",810,3366,24.0641711229947,2015-04-06,"LST_Singapore_2015-04-06.tif","7","Apr 06, 2015"
"JURONG WEST",537,3366,15.9536541889483,2015-04-22,"LST_Singapore_2015-04-22.tif","7","Apr 22, 2015"
"JURONG WEST",1955,3366,58.0808080808081,2015-05-08,"LST_Singapore_2015-05-08.tif","7","May 08, 2015"
"JURONG WEST",836,3366,24.8366013071895,2015-05-24,"LST_Singapore_2015-05-24.tif","7","May 24, 2015"
"JURONG WEST",1955,3366,58.0808080808081,2015-06-09,"LST_Singapore_2015-06-09.tif","7","Jun 09, 2015"
"JURONG WEST",782,3366,23.2323232323232,2015-07-27,"LST_Singapore_2015-07-27.tif","7","Jul 27, 2015"
"JURONG WEST",1083,3366,32.174688057041,2015-08-28,"LST_Singapore_2015-08-28.tif","7","Aug 28, 2015"
"JURONG WEST",1954,3366,58.0510992275698,2015-09-13,"LST_Singapore_2015-09-13.tif","7","Sep 13, 2015"
"JURONG WEST",1955,3366,58.0808080808081,2015-09-29,"LST_Singapore_2015-09-29.tif","7","Sep 29, 2015"
"JURONG WEST",672,3366,19.9643493761141,2015-10-15,"LST_Singapore_2015-10-15.tif","7","Oct 15, 2015"
"JURONG WEST",1954,3366,58.0510992275698,2015-10-31,"LST_Singapore_2015-10-31.tif","7","Oct 31, 2015"
"JURONG WEST",1955,3366,58.0808080808081,2015-12-18,"LST_Singapore_2015-12-18.tif","7","Dec 18, 2015"
"JURONG WEST",1955,3366,58.0808080808081,2016-03-07,"LST_Singapore_2016-03-07.tif","7","Mar 07, 2016"
"JURONG WEST",1955,3366,58.0808080808081,2016-03-23,"LST_Singapore_2016-03-23.tif","7","Mar 23, 2016"
"JURONG WEST",1538,3366,45.6922162804516,2016-04-08,"LST_Singapore_2016-04-08.tif","7","Apr 08, 2016"
"JURONG WEST",1955,3366,58.0808080808081,2016-04-24,"LST_Singapore_2016-04-24.tif","7","Apr 24, 2016"
"JURONG WEST",955,3366,28.3719548425431,2016-05-10,"LST_Singapore_2016-05-10.tif","7","May 10, 2016"
"JURONG WEST",1955,3366,58.0808080808081,2016-05-26,"LST_Singapore_2016-05-26.tif","7","May 26, 2016"
"JURONG WEST",1955,3366,58.0808080808081,2016-07-13,"LST_Singapore_2016-07-13.tif","7","Jul 13, 2016"
"JURONG WEST",1053,3366,31.283422459893,2016-07-29,"LST_Singapore_2016-07-29.tif","7","Jul 29, 2016"
"JURONG WEST",1955,3366,58.0808080808081,2016-08-14,"LST_Singapore_2016-08-14.tif","7","Aug 14, 2016"
"JURONG WEST",1955,3366,58.0808080808081,2016-08-30,"LST_Singapore_2016-08-30.tif","7","Aug 30, 2016"
"JURONG WEST",1955,3366,58.0808080808081,2016-09-15,"LST_Singapore_2016-09-15.tif","7","Sep 15, 2016"
"JURONG WEST",1955,3366,58.0808080808081,2016-10-01,"LST_Singapore_2016-10-01.tif","7","Oct 01, 2016"
"JURONG WEST",853,3366,25.34165181224,2016-11-18,"LST_Singapore_2016-11-18.tif","7","Nov 18, 2016"
"JURONG WEST",1292,3366,38.3838383838384,2016-12-04,"LST_Singapore_2016-12-04.tif","7","Dec 04, 2016"
"JURONG WEST",1955,3366,58.0808080808081,2016-12-20,"LST_Singapore_2016-12-20.tif","7","Dec 20, 2016"
"JURONG WEST",1955,3366,58.0808080808081,2017-01-05,"LST_Singapore_2017-01-05.tif","7","Jan 05, 2017"
"JURONG WEST",1942,3366,57.6945929887106,2017-01-21,"LST_Singapore_2017-01-21.tif","7","Jan 21, 2017"
"JURONG WEST",1952,3366,57.9916815210933,2017-02-06,"LST_Singapore_2017-02-06.tif","7","Feb 06, 2017"
"JURONG WEST",1954,3366,58.0510992275698,2017-02-22,"LST_Singapore_2017-02-22.tif","7","Feb 22, 2017"
"JURONG WEST",1949,3366,57.9025549613785,2017-03-10,"LST_Singapore_2017-03-10.tif","7","Mar 10, 2017"
"JURONG WEST",1009,3366,29.9762329174094,2017-03-26,"LST_Singapore_2017-03-26.tif","7","Mar 26, 2017"
"JURONG WEST",993,3366,29.5008912655971,2017-04-11,"LST_Singapore_2017-04-11.tif","7","Apr 11, 2017"
"JURONG WEST",1955,3366,58.0808080808081,2017-04-27,"LST_Singapore_2017-04-27.tif","7","Apr 27, 2017"
"JURONG WEST",1955,3366,58.0808080808081,2017-05-13,"LST_Singapore_2017-05-13.tif","7","May 13, 2017"
"JURONG WEST",1263,3366,37.5222816399287,2017-05-29,"LST_Singapore_2017-05-29.tif","7","May 29, 2017"
"JURONG WEST",1955,3366,58.0808080808081,2017-06-14,"LST_Singapore_2017-06-14.tif","7","Jun 14, 2017"
"JURONG WEST",716,3366,21.2715389185977,2017-06-30,"LST_Singapore_2017-06-30.tif","7","Jun 30, 2017"
"JURONG WEST",1574,3366,46.7617349970291,2017-07-16,"LST_Singapore_2017-07-16.tif","7","Jul 16, 2017"
"JURONG WEST",1038,3366,30.8377896613191,2017-08-01,"LST_Singapore_2017-08-01.tif","7","Aug 01, 2017"
"JURONG WEST",893,3366,26.5300059417706,2017-09-02,"LST_Singapore_2017-09-02.tif","7","Sep 02, 2017"
"JURONG WEST",1010,3366,30.0059417706477,2017-10-20,"LST_Singapore_2017-10-20.tif","7","Oct 20, 2017"
"JURONG WEST",1944,3366,57.7540106951872,2017-11-05,"LST_Singapore_2017-11-05.tif","7","Nov 05, 2017"
"JURONG WEST",1019,3366,30.273321449792,2017-12-23,"LST_Singapore_2017-12-23.tif","7","Dec 23, 2017"
"JURONG WEST",1955,3366,58.0808080808081,2018-01-08,"LST_Singapore_2018-01-08.tif","7","Jan 08, 2018"
"JURONG WEST",1955,3366,58.0808080808081,2018-01-24,"LST_Singapore_2018-01-24.tif","7","Jan 24, 2018"
"JURONG WEST",575,3366,17.0825906120024,2018-02-09,"LST_Singapore_2018-02-09.tif","7","Feb 09, 2018"
